
Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
42	24	26	20	21	12	6	1	4	16
43	24	26	20	21	12	6	1	4	16
44	24	26	20	21	12	6	1	4	18
45	24	26	20	21	12	6	1	4	18
46	24	26	20	21	12	6	1	4	18
47	24	26	20	21	12	6	1	4	16
48	24	26	20	21	12	6	1	4	17
49	24	26	20	21	12	6	1	4	19
50	24	26	20	21	12	6	1	4	18
51	24	26	20	21	12	6	1	4	15
52	24	26	20	21	12	6	1	4	18
53	24	26	20	21	12	6	1	4	17
54	24	26	20	21	12	6	1	4	18
55	24	26	20	21	12	6	1	4	18
56	24	26	20	21	12	6	1	4	19
57	24	26	20	21	12	6	1	4	19
58	24	26	20	21	12	6	1	4	17
59	24	26	20	21	12	6	1	4	18
60	24	26	20	21	12	6	1	4	15
61	24	26	20	21	12	6	1	4	19
62	24	26	20	21	12	6	1	4	18
63	24	26	20	21	12	6	1	4	17
64	24	26	20	21	12	6	1	4	18
65	24	26	20	21	12	6	1	4	15
66	24	26	20	21	12	6	1	4	19
67	24	26	20	21	12	6	1	4	18
68	24	26	20	21	12	6	1	4	18
69	24	26	20	21	12	6	1	4	18
70	24	26	20	21	12	6	1	4	17
71	24	26	20	21	12	6	1	4	15
72	24	26	20	21	12	6	1	4	16
73	24	26	20	21	12	6	1	4	19
74	24	26	20	21	12	6	1	4	17
75	24	26	20	21	12	6	1	4	18
76	24	26	20	21	12	6	1	4	17
77	24	26	20	21	12	6	1	4	17
78	24	26	20	21	12	6	1	4	18
79	24	26	20	21	12	6	1	4	19
80	24	26	20	21	12	6	1	4	17
81	24	26	20	21	12	6	1	4	16
82	24	26	20	21	12	6	1	4	17
83	24	26	20	21	12	6	1	4	17
84	24	26	20	21	12	6	1	4	18
85	24	26	20	21	12	6	1	4	18
86	24	26	20	21	12	6	1	4	17
87	24	26	20	21	12	6	1	4	16
88	24	26	20	21	12	6	1	4	18
89	24	26	20	21	12	6	1	4	19
90	24	26	20	21	12	6	1	4	18
91	24	26	20	21	12	6	1	4	16
92	24	26	20	21	12	6	1	4	19
93	24	26	20	21	12	6	1	4	19
94	24	26	20	21	12	6	1	4	18
95	24	26	20	21	12	6	1	4	18
96	24	26	20	21	12	6	1	4	18
97	24	26	20	21	12	6	1	4	18
98	24	26	20	21	12	6	1	4	19
99	24	26	20	21	12	6	1	4	18
100	24	26	20	21	12	6	1	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	24	26	20	21	12	6	1	4	18
1	24	26	20	21	12	6	1	4	19
2	24	26	20	21	12	6	1	4	19
3	24	26	20	21	12	6	1	4	15
4	24	26	20	21	12	6	1	4	17
5	24	26	20	21	12	6	1	4	17
6	24	26	20	21	12	6	1	4	17
7	24	26	20	21	12	6	1	4	19
8	24	26	20	21	12	6	1	4	18
9	24	26	20	21	12	6	1	4	19
10	24	26	20	21	12	6	1	4	18
11	24	26	20	21	12	6	1	4	18
12	24	26	20	21	12	6	1	4	17
13	24	26	20	21	12	6	1	4	17
14	24	26	20	21	12	6	1	4	19
15	24	26	20	21	12	6	1	4	18
16	24	26	20	21	12	6	1	4	17
17	24	26	20	21	12	6	1	4	17
18	24	26	20	21	12	6	1	4	19
19	24	26	20	21	12	6	1	4	18
20	24	26	20	21	12	6	1	4	19
21	24	26	20	21	12	6	1	4	18
22	24	26	20	21	12	6	1	4	19
23	24	26	20	21	12	6	1	4	17
24	24	26	20	21	12	6	1	4	16
25	24	26	20	21	12	6	1	4	16
26	24	26	20	21	12	6	1	4	16
27	24	26	20	21	12	6	1	4	18
28	24	26	20	21	12	6	1	4	18
29	24	26	20	21	12	6	1	4	19
30	24	26	20	21	12	6	1	4	16
31	24	26	20	21	12	6	1	4	17
32	24	26	20	21	12	6	1	4	19
33	24	26	20	21	12	6	1	4	18
34	24	26	20	21	12	6	1	4	18
35	24	26	20	21	12	6	1	4	15
36	24	26	20	21	12	6	1	4	18
37	24	26	20	21	12	6	1	4	18
38	24	26	20	21	12	6	1	4	16
39	24	26	20	21	12	6	1	4	16
40	24	26	20	21	12	6	1	4	18
41	24	26	20	21	12	6	1	4	17
42	24	26	20	21	12	6	1	4	16
43	24	26	20	21	12	6	1	4	15
44	24	26	20	21	12	6	1	4	18
45	24	26	20	21	12	6	1	4	16
46	24	26	20	21	12	6	1	4	17
47	24	26	20	21	12	6	1	4	19
48	24	26	20	21	12	6	1	4	16
49	24	26	20	21	12	6	1	4	16
50	24	26	20	21	12	6	1	4	18
51	24	26	20	21	12	6	1	4	18
52	24	26	20	21	12	6	1	4	17
53	24	26	20	21	12	6	1	4	19
54	24	26	20	21	12	6	1	4	17
55	24	26	20	21	12	6	1	4	18
56	24	26	20	21	12	6	1	4	16
57	24	26	20	21	12	6	1	4	18
58	24	26	20	21	12	6	1	4	18
59	24	26	20	21	12	6	1	4	17
60	24	26	20	21	12	6	1	4	17
61	24	26	20	21	12	6	1	4	18
62	24	26	20	21	12	6	1	4	19
63	24	26	20	21	12	6	1	4	17
64	24	26	20	21	12	6	1	4	17
65	24	26	20	21	12	6	1	4	18
66	24	26	20	21	12	6	1	4	17
67	24	26	20	21	12	6	1	4	18
68	24	26	20	21	12	6	1	4	15
69	24	26	20	21	12	6	1	4	17
70	24	26	20	21	12	6	1	4	15
71	24	26	20	21	12	6	1	4	17
72	24	26	20	21	12	6	1	4	19
73	24	26	20	21	12	6	1	4	16
74	24	26	20	21	12	6	1	4	16
75	24	26	20	21	12	6	1	4	18
76	24	26	20	21	12	6	1	4	19
77	24	26	20	21	12	6	1	4	16
78	24	26	20	21	12	6	1	4	18
79	24	26	20	21	12	6	1	4	18
80	24	26	20	21	12	6	1	4	17
81	24	26	20	21	12	6	1	4	15
82	24	26	20	21	12	6	1	4	15
83	24	26	20	21	12	6	1	4	19
84	24	26	20	21	12	6	1	4	19
85	24	26	20	21	12	6	1	4	18
86	24	26	20	21	12	6	1	4	19
87	24	26	20	21	12	6	1	4	16
88	24	26	20	21	12	6	1	4	15
89	24	26	20	21	12	6	1	4	19
90	24	26	20	21	12	6	1	4	18
91	24	26	20	21	12	6	1	4	17
92	24	26	20	21	12	6	1	4	15
93	24	26	20	21	12	6	1	4	17
94	24	26	20	21	12	6	1	4	18
95	24	26	20	21	12	6	1	4	15
96	24	26	20	21	12	6	1	4	18
97	24	26	20	21	12	6	1	4	18
98	24	26	20	21	12	6	1	4	17
99	24	26	20	21	12	6	1	4	18
100	24	26	20	21	12	6	1	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	24	26	20	21	12	6	1	4	18
1	24	26	20	21	12	6	1	4	17
2	24	26	20	21	12	6	1	4	18
3	24	26	20	21	12	6	1	4	15
4	24	26	20	21	12	6	1	4	19
5	24	26	20	21	12	6	1	4	19
6	24	26	20	21	12	6	1	4	17
7	24	26	20	21	12	6	1	4	19
8	24	26	20	21	12	6	1	4	18
9	24	26	20	21	12	6	1	4	17
10	24	26	20	21	12	6	1	4	19
11	24	26	20	21	12	6	1	4	19
12	24	26	20	21	12	6	1	4	19
13	24	26	20	21	12	6	1	4	19
14	24	26	20	21	12	6	1	4	17
15	24	26	20	21	12	6	1	4	17
16	24	26	20	21	12	6	1	4	19
17	24	26	20	21	12	6	1	4	19
18	24	26	20	21	12	6	1	4	17
19	24	26	20	21	12	6	1	4	17
20	24	26	20	21	12	6	1	4	17
21	24	26	20	21	12	6	1	4	19
22	24	26	20	21	12	6	1	4	18
23	24	26	20	21	12	6	1	4	19
24	24	26	20	21	12	6	1	4	17
25	24	26	20	21	12	6	1	4	18
26	24	26	20	21	12	6	1	4	18
27	24	26	20	21	12	6	1	4	15
28	24	26	20	21	12	6	1	4	19
29	24	26	20	21	12	6	1	4	19
30	24	26	20	21	12	6	1	4	16
31	24	26	20	21	12	6	1	4	16
32	24	26	20	21	12	6	1	4	19
33	24	26	20	21	12	6	1	4	19
34	24	26	20	21	12	6	1	4	19
35	24	26	20	21	12	6	1	4	17
36	24	26	20	21	12	6	1	4	18
37	24	26	20	21	12	6	1	4	19
38	24	26	20	21	12	6	1	4	19
39	24	26	20	21	12	6	1	4	18
40	24	26	20	21	12	6	1	4	17
41	24	26	20	21	12	6	1	4	15
42	24	26	20	21	12	6	1	4	17
43	24	26	20	21	12	6	1	4	19
44	24	26	20	21	12	6	1	4	16
45	24	26	20	21	12	6	1	4	17
46	24	26	20	21	12	6	1	4	18
47	24	26	20	21	12	6	1	4	16
48	24	26	20	21	12	6	1	4	17
49	24	26	20	21	12	6	1	4	19
50	24	26	20	21	12	6	1	4	19
51	24	26	20	21	12	6	1	4	17
52	24	26	20	21	12	6	1	4	18
53	24	26	20	21	12	6	1	4	18
54	24	26	20	21	12	6	1	4	16
55	24	26	20	21	12	6	1	4	19
56	24	26	20	21	12	6	1	4	18
57	24	26	20	21	12	6	1	4	18
58	24	26	20	21	12	6	1	4	15
59	24	26	20	21	12	6	1	4	16
60	24	26	20	21	12	6	1	4	19
61	24	26	20	21	12	6	1	4	19
62	24	26	20	21	12	6	1	4	17
63	24	26	20	21	12	6	1	4	18
64	24	26	20	21	12	6	1	4	19
65	24	26	20	21	12	6	1	4	19
66	24	26	20	21	12	6	1	4	17
67	24	26	20	21	12	6	1	4	18
68	24	26	20	21	12	6	1	4	15
69	24	26	20	21	12	6	1	4	19
70	24	26	20	21	12	6	1	4	18
71	24	26	20	21	12	6	1	4	15
72	24	26	20	21	12	6	1	4	18
73	24	26	20	21	12	6	1	4	16
74	24	26	20	21	12	6	1	4	18
75	24	26	20	21	12	6	1	4	16
76	24	26	20	21	12	6	1	4	19
77	24	26	20	21	12	6	1	4	17
78	24	26	20	21	12	6	1	4	19
79	24	26	20	21	12	6	1	4	19
80	24	26	20	21	12	6	1	4	16
81	24	26	20	21	12	6	1	4	19
82	24	26	20	21	12	6	1	4	19
83	24	26	20	21	12	6	1	4	19
84	24	26	20	21	12	6	1	4	15
85	24	26	20	21	12	6	1	4	19
86	24	26	20	21	12	6	1	4	15
87	24	26	20	21	12	6	1	4	15
88	24	26	20	21	12	6	1	4	19
89	24	26	20	21	12	6	1	4	19
90	24	26	20	21	12	6	1	4	18
91	24	26	20	21	12	6	1	4	19
92	24	26	20	21	12	6	1	4	18
93	24	26	20	21	12	6	1	4	17
94	24	26	20	21	12	6	1	4	15
95	24	26	20	21	12	6	1	4	18
96	24	26	20	21	12	6	1	4	17
97	24	26	20	21	12	6	1	4	15
98	24	26	20	21	12	6	1	4	18
99	24	26	20	21	12	6	1	4	17
100	24	26	20	21	12	6	1	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	7	28	17	16	24	2	12	18	5
1	4	22	15	6	1	18	5	23	9
2	4	22	15	6	1	18	5	23	9
3	4	22	15	6	1	18	5	23	9
4	15	28	9	6	23	1	3	5	12
5	15	28	9	6	23	1	3	5	12
6	15	28	9	6	23	1	3	5	12
7	15	28	9	6	23	1	3	5	12
8	15	28	9	6	23	1	3	5	12
9	15	28	9	6	23	1	3	5	12
10	15	28	9	6	23	1	3	5	12
11	15	28	9	6	23	1	3	5	12
12	15	28	9	6	23	1	3	5	12
13	15	28	9	6	23	1	3	5	12
14	15	28	9	6	23	1	3	5	12
15	15	28	9	6	23	1	3	5	12
16	15	28	9	6	23	1	3	5	12
17	15	28	9	6	23	1	3	5	12
18	15	28	9	6	23	1	3	5	12
19	15	28	9	6	23	1	3	5	12
20	15	28	9	6	23	1	3	5	12

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	26	5	14	16	28	10	17	15	12
1	26	5	14	16	28	10	17	2	11
2	26	5	14	16	28	10	17	2	11
3	26	5	14	16	28	10	17	2	7
4	26	5	14	16	28	10	17	2	12
5	26	5	14	13	28	10	17	2	12
6	26	5	14	3	28	10	17	2	14
7	26	22	14	3	28	10	17	2	10
8	26	22	14	3	28	10	17	2	14
9	26	22	14	3	1	10	17	2	14
10	26	22	27	3	1	10	17	2	12
11	26	22	27	3	1	10	17	2	14
12	25	22	27	3	1	10	17	2	11
13	25	22	27	3	1	10	17	2	14
14	25	19	27	3	1	10	17	2	13
15	25	19	27	3	1	10	17	2	14
16	22	19	27	3	1	10	17	2	13
17	22	19	27	3	1	10	17	2	12
18	22	19	27	3	1	10	17	2	13
19	22	19	27	3	1	10	17	2	13
20	22	19	27	3	1	10	17	2	15
21	22	19	27	3	9	10	17	2	14
22	22	19	27	3	9	10	17	2	11
23	22	19	27	3	9	10	17	2	13
24	22	19	27	3	9	10	17	2	17
25	22	19	27	12	9	10	17	2	15
26	22	19	27	12	9	10	17	2	13
27	22	19	27	12	9	10	17	2	16
28	22	19	27	12	9	10	17	2	13
29	22	19	27	12	9	10	17	2	14
30	22	19	27	12	9	10	17	2	15
31	22	19	27	12	9	10	17	2	14
32	22	19	27	12	9	10	17	2	15
33	22	19	27	12	9	10	17	2	16
34	22	19	27	12	9	10	17	2	14
35	22	19	27	12	9	10	17	2	17
36	22	19	27	12	9	10	6	2	16
37	22	19	27	12	9	10	6	2	17
38	22	20	27	12	9	10	6	2	14
39	22	20	27	12	9	10	6	2	13
40	22	20	27	12	9	10	6	2	15
41	22	20	27	12	9	10	6	2	17
42	22	20	16	12	9	10	6	2	11
43	22	20	16	12	9	10	6	2	13
44	22	20	16	12	9	10	6	2	17
45	25	20	16	12	9	10	6	2	14
46	25	20	16	12	9	10	6	2	14
47	25	20	16	12	9	10	6	2	14
48	25	20	16	12	9	10	6	2	18
49	25	20	16	12	9	10	5	2	18
50	25	20	16	12	9	8	5	2	12
51	25	20	16	12	9	8	5	2	14
52	25	20	16	12	9	8	5	2	17
53	25	20	16	12	9	8	5	2	18
54	25	20	16	12	9	14	5	2	16
55	25	20	16	12	9	14	5	2	18
56	27	20	16	12	9	14	5	2	15
57	27	20	16	12	9	14	5	2	13
58	27	20	16	12	9	14	5	2	15
59	27	20	16	12	9	14	5	2	16
60	27	20	16	12	9	14	5	2	17
61	27	20	16	12	9	14	5	2	13
62	27	20	16	12	9	14	5	2	17
63	27	20	16	12	9	14	5	2	15
64	27	20	16	12	9	14	5	2	18
65	27	20	16	12	9	13	5	2	15
66	27	20	16	12	9	13	5	2	13
67	27	20	16	12	9	13	5	2	15
68	27	20	16	12	9	13	5	2	14
69	27	20	16	12	9	13	5	2	15
70	27	20	16	12	9	13	5	2	15
71	27	20	16	12	9	13	5	2	15
72	27	20	16	12	9	13	5	2	15
73	27	20	16	12	9	13	5	2	18
74	27	28	16	12	9	13	5	2	14
75	27	28	16	12	9	13	5	2	19
76	27	28	16	12	9	8	5	2	18
77	27	28	16	12	9	8	5	2	18
78	27	28	16	12	9	8	5	2	17
79	27	28	16	12	9	8	5	2	15
80	27	28	16	12	9	8	5	2	15
81	27	28	16	12	9	8	5	2	19
82	27	28	16	12	10	8	5	2	18
83	27	28	16	12	10	8	5	2	19
84	27	18	16	12	10	8	5	2	18
85	27	18	16	12	10	8	5	2	18
86	27	18	16	12	10	8	5	2	14
87	27	18	16	12	10	8	5	2	14
88	27	18	16	12	10	8	5	2	19
89	27	18	16	28	10	8	5	2	18
90	27	18	16	28	10	8	5	2	19
91	27	18	16	11	10	8	5	2	16
92	27	18	16	11	10	8	5	2	18
93	27	18	16	11	10	8	5	2	17
94	27	18	16	11	10	8	5	2	18
95	27	18	16	11	10	8	5	2	17
96	27	18	16	11	10	8	5	2	17
97	27	18	16	11	10	8	5	2	16
98	27	18	16	11	10	8	5	2	16
99	27	18	16	11	10	8	5	2	17
100	27	18	16	11	10	8	5	2	19

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	27	18	16	11	10	8	5	2	17
1	27	18	16	11	10	8	5	2	15
2	27	18	16	11	10	8	5	2	17
3	27	18	16	11	10	8	5	2	15
4	27	18	16	11	10	8	5	2	16
5	27	18	16	11	10	8	5	2	16
6	27	18	16	11	10	8	5	2	15
7	27	18	16	11	10	8	5	2	13
8	27	18	16	11	10	8	5	2	18
9	27	18	16	11	10	8	5	2	18
10	27	18	16	11	10	8	5	2	16
11	27	18	16	11	10	8	5	2	16
12	27	18	16	11	10	8	5	2	19
13	27	18	20	11	10	8	5	2	17
14	27	18	20	11	10	8	5	2	16
15	27	18	20	11	10	8	5	2	15
16	27	18	20	11	10	8	5	2	17
17	27	18	20	11	10	8	5	2	18
18	27	18	20	11	10	8	5	2	16
19	27	18	20	11	10	8	5	2	18
20	27	18	20	11	10	8	5	2	16
21	27	18	20	11	10	8	5	2	16
22	27	18	20	11	10	8	5	2	18
23	27	18	20	11	10	8	5	2	18
24	27	18	20	11	10	8	5	2	18
25	27	18	20	11	10	8	5	2	13
26	27	18	20	11	10	8	5	2	18
27	27	18	20	11	10	8	5	2	16
28	27	18	20	11	10	8	5	2	18
29	27	18	20	11	10	8	5	2	14
30	27	18	20	11	10	8	5	2	18
31	27	18	20	11	10	8	5	2	18
32	27	18	20	11	10	8	5	2	17
33	27	18	20	11	10	8	5	2	15
34	27	18	20	11	10	8	5	2	14
35	27	18	20	11	10	8	5	2	15
36	27	18	20	11	10	8	5	2	18
37	27	18	20	11	10	8	5	2	18
38	27	18	20	11	10	8	5	2	15
39	27	18	20	11	10	8	5	2	18
40	27	18	20	11	10	8	5	2	17
41	27	18	20	11	10	8	5	2	19
42	27	18	17	11	10	8	5	2	19
43	27	18	24	11	10	8	5	2	17
44	27	18	24	11	10	8	5	2	16
45	27	18	24	11	10	8	5	2	18
46	27	18	24	11	10	8	5	2	18
47	27	18	24	11	10	8	5	2	14
48	27	18	24	11	10	8	5	2	16
49	27	18	24	11	10	8	5	2	18
50	27	18	24	11	10	8	5	2	17
51	27	18	24	11	10	8	5	2	18
52	27	18	24	11	10	8	5	2	16
53	27	18	24	11	10	8	5	2	15
54	27	18	24	11	10	8	5	2	19
55	27	18	20	11	10	8	5	2	18
56	27	18	20	11	10	8	5	2	16
57	27	18	20	11	10	8	5	2	18
58	27	18	20	11	10	8	5	2	15
59	27	18	20	11	10	8	5	2	18
60	27	18	20	11	10	8	5	2	18
61	27	18	20	11	10	8	5	2	15
62	27	18	20	11	10	8	5	2	18
63	27	18	20	11	10	8	5	2	15
64	27	18	20	11	10	8	5	2	15
65	27	18	20	11	10	8	5	2	17
66	27	18	20	11	10	8	5	2	15
67	27	18	20	11	10	8	5	2	14
68	27	18	20	11	10	8	5	2	18
69	27	18	20	11	10	8	5	2	16
70	27	18	20	11	10	8	5	2	18
71	27	18	20	11	10	8	5	2	16
72	27	18	20	11	10	8	5	2	13
73	27	18	20	11	10	8	5	2	19
74	27	18	24	11	10	8	5	2	17
75	27	18	24	11	10	8	5	2	16
76	27	18	24	11	10	8	5	2	17
77	27	18	24	11	10	8	5	2	18
78	27	18	24	11	10	8	5	2	17
79	27	18	24	11	10	8	5	2	15
80	27	18	24	11	10	8	5	2	17
81	27	18	24	11	10	8	5	2	18
82	27	18	24	11	10	8	5	2	17
83	27	18	24	11	10	8	5	2	17
84	27	18	24	11	10	8	5	2	19
85	27	18	24	21	10	8	5	2	16
86	27	18	24	21	10	8	5	2	17
87	27	18	24	21	10	8	5	2	14
88	27	18	24	21	10	8	5	2	17
89	27	18	24	21	10	8	5	2	17
90	27	18	24	21	10	8	5	2	17
91	27	18	24	21	10	8	5	2	18
92	27	18	24	21	10	8	5	2	16
93	27	18	24	21	10	8	5	2	15
94	27	18	24	21	10	8	5	2	16
95	27	18	24	21	10	8	5	2	17
96	27	18	24	21	10	8	5	2	17
97	27	18	24	21	10	8	5	2	18
98	27	18	24	21	10	8	5	2	15
99	27	18	24	21	10	8	5	2	16
100	27	18	24	21	10	8	5	2	19

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	27	18	24	21	10	8	5	2	17
1	27	18	24	21	10	8	5	2	18
2	27	18	24	21	10	8	5	2	17
3	27	18	24	21	10	8	5	2	16
4	27	18	24	21	10	8	5	2	16
5	27	18	24	21	10	8	5	2	17
6	27	18	24	21	10	8	5	2	16
7	27	18	24	21	10	8	5	2	18
8	27	18	24	21	10	8	5	2	16
9	27	18	24	21	10	8	5	2	17
10	27	18	24	21	10	8	5	2	16
11	27	18	24	21	10	8	5	2	18
12	27	18	24	21	10	8	5	2	17
13	27	18	24	21	10	8	5	2	18
14	27	18	24	21	10	8	5	2	18
15	27	18	24	21	10	8	5	2	18
16	27	18	24	21	10	8	5	2	16
17	27	18	24	21	10	8	5	2	17
18	27	18	24	21	10	8	5	2	17
19	27	18	24	21	10	8	5	2	18
20	27	18	24	21	10	8	5	2	16
21	27	18	24	21	10	8	5	2	19
22	27	18	24	21	7	8	5	2	17
23	27	18	24	21	7	8	5	2	15
24	27	18	24	21	7	8	5	2	17
25	27	18	24	21	7	8	5	2	17
26	27	18	24	21	7	8	5	2	19
27	27	28	24	21	7	8	5	2	18
28	27	28	24	21	7	8	5	2	19
29	27	28	24	14	7	8	5	2	18
30	27	28	24	14	7	8	5	2	15
31	27	28	24	14	7	8	5	2	15
32	27	28	24	14	7	8	5	2	17
33	27	28	24	14	7	8	5	2	18
34	27	28	24	14	7	8	5	2	18
35	27	28	24	14	7	8	5	2	16
36	27	28	24	14	7	8	5	2	18
37	27	28	24	14	7	8	5	2	16
38	27	28	24	14	7	8	5	2	17
39	27	28	24	14	7	8	5	2	16
40	27	28	24	14	7	8	5	2	16
41	27	28	24	14	7	8	5	2	18
42	27	28	24	14	7	8	5	2	18
43	27	28	24	14	7	8	5	2	18
44	27	28	24	14	7	8	5	2	18
45	27	28	24	14	7	8	5	2	17
46	27	28	24	14	7	8	5	2	15
47	27	28	24	14	7	8	5	2	15
48	27	28	24	14	7	8	5	2	17
49	27	28	24	14	7	8	5	2	16
50	27	28	24	14	7	8	5	2	15
51	27	28	24	14	7	8	5	2	16
52	27	28	24	14	7	8	5	2	18
53	27	28	24	14	7	8	5	2	18
54	27	28	24	14	7	8	5	2	18
55	27	28	24	14	7	8	5	2	15
56	27	28	24	14	7	8	5	2	18
57	27	28	24	14	7	8	5	2	17
58	27	28	24	14	7	8	5	2	16
59	27	28	24	14	7	8	5	2	18
60	27	28	24	14	7	8	5	2	18
61	27	28	24	14	7	8	5	2	18
62	27	28	24	14	7	8	5	2	17
63	27	28	24	14	7	8	5	2	15
64	27	28	24	14	7	8	5	2	17
65	27	28	24	14	7	8	5	2	18
66	27	28	24	14	7	8	5	2	16
67	27	28	24	14	7	8	5	2	16
68	27	28	24	14	7	8	5	2	16
69	27	28	24	14	7	8	5	2	18
70	27	28	24	14	7	8	5	2	19
71	27	28	13	14	7	8	5	2	14
72	27	28	13	14	7	8	5	2	18
73	27	28	13	14	7	8	5	2	15
74	27	28	13	14	7	8	5	2	15
75	27	28	13	14	7	8	5	2	15
76	27	28	13	14	7	8	5	2	19
77	23	28	13	14	7	8	5	2	17
78	23	28	13	14	7	8	5	2	17
79	23	28	13	14	7	8	5	2	17
80	23	28	13	14	7	8	5	2	18
81	23	28	13	14	7	8	5	2	15
82	23	28	13	14	7	8	5	2	14
83	23	28	13	14	7	8	5	2	17
84	23	28	13	14	7	8	5	2	16
85	23	28	13	14	7	8	5	2	17
86	23	28	13	14	7	8	5	2	17
87	23	28	13	14	7	8	5	2	19
88	18	28	13	14	7	8	5	2	17
89	18	28	13	14	7	8	5	2	18
90	18	28	13	14	7	8	5	2	17
91	18	28	13	14	7	8	5	2	19
92	22	28	13	14	7	8	5	2	18
93	22	28	13	14	7	8	5	2	16
94	22	28	13	14	7	8	5	2	15
95	22	28	13	14	7	8	5	2	14
96	22	28	13	14	7	8	5	2	18
97	22	28	13	14	7	8	5	2	16
98	22	28	13	14	7	8	5	2	15
99	22	28	13	14	7	8	5	2	18
100	22	28	13	14	7	8	5	2	19

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	22	28	13	14	7	8	5	2	19
1	20	28	13	14	7	8	5	2	15
2	20	28	13	14	7	8	5	2	17
3	20	28	13	14	7	8	5	2	18
4	20	28	13	14	7	8	5	2	16
5	20	28	13	14	7	8	5	2	16
6	20	28	13	14	7	8	5	2	16
7	20	28	13	14	7	8	5	2	19
8	16	28	13	14	7	8	5	2	18
9	16	28	13	14	7	8	5	2	17
10	16	28	13	14	7	8	5	2	17
11	16	28	13	14	7	8	5	2	15
12	16	28	13	14	7	8	5	2	19
13	16	28	13	14	7	8	5	3	18
14	16	28	13	14	7	8	5	3	18
15	16	28	13	14	7	8	5	3	13
16	16	28	13	14	7	8	5	3	17
17	16	28	13	14	7	8	5	3	18
18	16	28	13	14	7	8	5	3	16
19	16	28	13	14	7	8	5	3	15
20	16	28	13	14	7	8	5	3	18
21	16	28	13	14	7	8	5	3	17
22	16	28	13	14	7	8	5	3	18
23	16	28	13	14	7	8	5	3	18
24	16	28	13	14	7	8	5	3	15
25	16	28	13	14	7	8	5	3	17
26	16	28	13	14	7	8	5	3	15
27	16	28	13	14	7	8	5	3	14
28	16	28	13	14	7	8	5	3	19
29	16	28	13	14	7	8	5	2	19
30	26	28	13	14	7	8	5	2	17
31	26	28	13	14	7	8	5	2	17
32	26	28	13	14	7	8	5	2	16
33	26	28	13	14	7	8	5	2	17
34	26	28	13	14	7	8	5	2	18
35	26	28	13	14	7	8	5	2	17
36	26	28	13	14	7	8	5	2	15
37	26	28	13	14	7	8	5	2	19
38	26	28	13	14	7	3	5	2	15
39	26	28	13	14	7	3	5	2	17
40	26	28	13	14	7	3	5	2	17
41	26	28	13	14	7	3	5	2	18
42	26	28	13	14	7	3	5	2	15
43	26	28	13	14	7	3	5	2	17
44	26	28	13	14	7	3	5	2	18
45	26	28	13	14	7	3	5	2	19
46	26	28	12	14	7	3	5	2	16
47	26	28	12	14	7	3	5	2	16
48	26	28	12	14	7	3	5	2	18
49	26	28	12	14	7	3	5	2	18
50	26	28	12	14	7	3	5	2	17
51	26	28	12	14	7	3	5	2	18
52	26	28	12	14	7	3	5	2	14
53	26	28	12	14	7	3	5	2	16
54	26	28	12	14	7	3	5	2	16
55	26	28	12	14	7	3	5	2	18
56	26	28	12	14	7	3	5	2	16
57	26	28	12	14	7	3	5	2	18
58	26	28	12	14	7	3	5	2	18
59	26	28	12	14	7	3	5	2	15
60	26	28	12	14	7	3	5	2	18
61	26	28	12	14	7	3	5	2	14
62	26	28	12	14	7	3	5	2	17
63	26	28	12	14	7	3	5	2	18
64	26	28	12	14	7	3	5	2	18
65	26	28	12	14	7	3	5	2	16
66	26	28	12	14	7	3	5	2	16
67	26	28	12	14	7	3	5	2	18
68	26	28	12	14	7	3	5	2	18
69	26	28	12	14	7	3	5	2	14
70	26	28	12	14	7	3	5	2	19
71	26	28	27	14	7	3	5	2	19
72	26	28	13	14	7	3	5	2	15
73	26	28	13	14	7	3	5	2	18
74	26	28	13	14	7	3	5	2	19
75	26	28	19	14	7	3	5	2	19
76	26	28	27	14	7	3	5	2	17
77	26	28	27	14	7	3	5	2	18
78	26	28	27	14	7	3	5	2	17
79	26	28	27	14	7	3	5	2	19
80	26	28	13	14	7	3	5	2	18
81	26	28	13	14	7	3	5	2	14
82	26	28	13	14	7	3	5	2	17
83	26	28	13	14	7	3	5	2	18
84	26	28	13	14	7	3	5	2	16
85	26	28	13	14	7	3	5	2	17
86	26	28	13	14	7	3	5	2	16
87	26	28	13	14	7	3	5	2	18
88	26	28	13	14	7	3	5	2	15
89	26	28	13	14	7	3	5	2	19
90	26	28	13	14	7	3	5	1	17
